1641866971.895974,3.863929,4.566275,81.958473,1.715633,194.568092,
1641866972.096085,3.129116,3.992499,62.934927,0.006004,202.434379,
1641866972.296248,4.212847,6.645278,43.975307,0.009747,52.775282,
1641866972.596180,4.021443,7.232279,49.389533,0.013375,57.366202,
1641866972.795985,10.312847,17.369062,62.086910,0.004996,79.749872,
1641866972.996258,5.268259,8.658167,76.623775,0.005368,85.614213,
1641866973.196360,8.205008,13.341327,62.273279,0.009742,75.932819,
1641866973.496056,6.713297,11.000591,80.466227,0.468239,92.229041,
1641866973.696774,7.894519,12.848524,63.440278,0.005097,76.843259,
1641866973.996097,6.496399,10.621283,86.776447,0.474824,98.166611,
1641866974.196573,5.383211,8.468591,70.805731,0.006380,79.546029,
1641866974.396267,6.986117,11.002677,57.465891,0.007315,68.848461,
1641866974.596427,8.270673,13.680340,88.543608,0.397276,102.945153,
1641866974.796135,5.487174,8.944419,63.842161,0.005253,73.182228,
1641866974.996587,8.523708,14.106782,101.638593,0.311931,116.361413,
1641866975.196181,4.198106,6.314069,61.989393,0.005369,69.031544,
1641866975.396288,8.559907,13.752333,61.276925,0.428623,75.775064,
1641866975.596658,8.290243,13.219426,58.259284,0.007191,72.069737,
1641866975.796088,11.170286,17.811754,74.176364,0.415993,93.017635,
1641866975.996782,7.016156,11.546222,53.983439,0.004779,74.634221,
1641866976.196107,8.276206,13.264988,63.962554,0.491819,78.184512,
1641866976.396251,4.547365,6.921187,55.493694,0.010670,62.775144,
1641866976.796138,8.952126,13.551926,54.783022,0.397767,69.092617,
1641866977.096821,5.544496,8.813823,59.548836,0.451389,69.137403,
1641866977.296322,6.312378,9.748452,54.541728,0.009155,64.661342,
1641866977.496339,5.318087,8.501244,51.490781,0.461311,61.117684,
1641866977.696685,5.975237,9.066511,65.160864,0.005136,74.916252,
1641866977.896166,4.244607,6.537263,56.167600,0.408243,63.445051,
1641866978.096651,4.338322,6.757484,45.283686,0.009076,52.310476,
1641866978.296335,5.300357,7.622170,51.442301,0.443655,59.845667,
1641866978.496595,4.294986,6.565390,54.579875,0.365153,61.766821,
1641866978.696289,4.776563,7.251743,38.346509,0.375643,46.251143,
1641866978.996200,4.028170,5.992143,60.521478,0.378235,67.184778,
1641866979.196342,3.447016,5.400478,90.183992,0.446740,96.366815,
1641866979.396824,3.459445,5.481333,58.131679,0.574388,64.569450,
1641866979.596359,3.990837,6.124927,67.423190,0.599097,74.607295,
1641866979.896713,3.365100,5.445658,68.102611,0.515774,74.368996,
1641866980.196852,4.220121,6.314495,65.189208,0.468102,72.332397,
1641866980.396466,3.540481,5.827387,71.965075,1.015482,79.132077,
1641866980.596755,3.747675,5.806484,83.393747,1.266955,91.176779,
1641866980.796400,3.575158,5.637592,42.946529,0.912135,49.825622,
1641866980.996413,3.765994,5.747823,59.185373,0.970007,66.182940,
1641866981.196158,3.384342,5.502711,50.453476,1.026422,57.546628,
1641866981.396429,3.820136,5.871721,43.032713,1.069887,50.501869,
1641866981.596838,5.092257,7.993837,48.662155,0.781896,57.719566,
1641866981.796434,3.983597,6.079917,68.613547,0.711203,75.828861,
1641866981.996372,4.095479,6.012991,62.275689,0.569177,69.318826,
1641866982.196737,5.129363,7.329135,61.922090,0.797919,70.346964,
1641866982.496798,3.286632,5.373615,55.166164,0.729804,61.580593,
1641866982.796545,4.314877,6.275629,48.124963,0.627552,55.469826,
1641866982.996236,3.642121,5.436500,54.432592,0.570124,60.722194,
1641866983.196390,5.153705,7.244354,70.230776,0.532951,78.405114,
1641866983.396326,5.891799,8.143792,47.493133,0.595008,56.626934,
1641866983.596741,4.545468,6.483398,94.170343,0.700220,101.790387,
1641866983.796446,5.024123,7.231860,62.350060,0.631052,70.536449,
1641866983.996109,5.208873,7.252260,71.664351,0.580240,79.810620,
1641866984.196305,5.194418,7.120133,57.168761,0.632199,65.280888,
