1641866271.985155,0.000899,5.430794,0.003075,0.350980,7.576136,
1641866272.184734,2.809932,7.424790,13.686879,0.004418,24.399333,
1641866272.385040,0.984970,4.422159,14.715752,0.001786,20.364881,
1641866272.584730,0.963037,3.266901,7.498261,0.001344,11.938711,
1641866272.784846,0.965909,4.481147,8.188957,0.001978,13.888797,
1641866272.985231,0.805906,3.357583,7.482293,0.001619,11.856999,
1641866273.184850,0.983648,4.427479,10.657612,0.001766,16.307504,
1641866273.384890,1.121465,3.398291,4.470495,0.001071,9.324108,
1641866273.584772,1.559583,7.146475,12.505986,0.001508,21.489878,
1641866273.785079,0.586819,2.542605,5.234302,0.001420,8.549682,
1641866273.985461,1.200335,5.892461,14.099196,0.001928,21.477312,
1641866274.185223,0.659451,2.913722,4.803843,0.001003,8.551550,
1641866274.384954,1.145132,5.145690,10.086304,0.001565,16.616042,
1641866274.585057,1.649257,6.361106,10.451882,0.001925,18.797870,
1641866274.785031,1.510361,7.186294,12.311439,0.001677,21.308004,
1641866274.985113,0.482839,2.755707,4.296849,0.001051,7.697002,
1641866275.184927,1.154458,6.108401,9.638934,0.001759,17.194526,
1641866275.385153,0.690354,3.052116,4.958244,0.000869,8.845423,
1641866275.585323,1.056560,4.469984,10.809666,0.001543,16.589272,
1641866275.784942,2.028536,7.614982,13.488054,0.003560,23.610117,
1641866275.985344,1.251235,5.780021,10.856551,0.002686,18.232598,
1641866276.185118,0.984088,4.433615,8.319542,0.002286,14.031495,
1641866276.385310,1.178447,5.344819,11.232619,0.001742,18.021223,
1641866276.584935,1.260755,6.296858,17.057155,0.001904,24.930119,
1641866276.785173,0.952372,4.596686,9.534467,0.001475,15.302180,
1641866276.985008,0.865333,3.384776,13.179538,0.002434,17.708550,
1641866277.185191,1.568191,7.048076,18.875657,0.001324,27.727803,
1641866277.385121,0.682288,3.072820,11.345768,0.002118,15.291652,
1641866277.585264,0.480301,2.029102,7.261501,0.001200,9.947561,
1641866277.784929,0.623033,2.642856,10.922200,0.001215,14.364088,
1641866277.985374,1.046957,3.510149,13.750972,0.001159,18.543799,
1641866278.185570,0.594476,2.489728,5.407438,0.001050,8.647445,
1641866278.385256,0.533751,2.948294,6.902674,0.001490,10.562895,
