1641866272.085295,0.000380,1.943127,0.001928,0.139176,2.983545,
1641866272.285012,2.267053,6.460048,12.844026,0.001415,21.921777,
1641866272.485290,1.465492,5.766248,18.643823,0.001908,26.180992,
1641866272.684964,1.181699,5.451112,11.306777,0.001797,18.258239,
1641866272.884917,1.139496,5.751162,9.686816,0.001671,16.843822,
1641866273.084776,1.032428,4.574648,6.427250,0.001366,12.306037,
1641866273.284999,1.277630,5.842006,14.980579,0.003135,22.466277,
1641866273.485210,1.256858,6.001513,13.976267,0.002227,21.592730,
1641866273.684848,1.075563,4.529694,11.125370,0.002073,17.015437,
1641866273.885315,1.060579,3.476906,4.937710,0.001188,9.709106,
1641866274.085051,0.528823,2.364453,4.171647,0.000853,7.197092,
1641866274.285465,0.954985,3.763148,6.636148,0.001607,11.631115,
1641866274.484956,0.695265,3.142969,5.503931,0.000969,9.509107,
1641866274.684774,1.294151,5.246986,7.600208,0.001175,14.448853,
1641866274.885000,1.703591,8.292386,11.583372,0.002019,21.922663,
1641866275.084946,1.753003,8.744390,14.900071,0.003138,25.767713,
1641866275.285004,1.441922,5.520560,10.209191,0.002286,17.461199,
1641866275.485121,0.957927,4.386098,7.638526,0.001365,13.210661,
1641866275.685496,1.245117,5.773153,10.914880,0.002209,18.226237,
1641866275.885195,1.012983,4.817519,8.205871,0.001514,15.254298,
1641866276.085522,0.820115,3.768049,9.108734,0.001578,13.958530,
1641866276.285137,1.231317,5.743974,10.846960,0.001968,18.153847,
1641866276.485540,0.818534,3.407428,5.719974,0.001296,10.147456,
1641866276.685010,1.329486,5.901886,23.380305,0.001583,30.897833,
1641866276.884902,1.329719,6.024092,14.455824,0.001993,22.126029,
1641866277.085007,0.967571,4.469380,8.278635,0.001344,14.070211,
1641866277.284964,1.264502,5.952485,11.248000,0.002493,18.839260,
1641866277.485165,1.295950,6.073262,22.831928,0.001506,30.527482,
1641866277.685544,1.155659,4.592716,14.091486,0.001683,20.123878,
1641866277.884925,1.092405,6.393463,10.789095,0.001649,19.109904,
1641866278.085380,1.011715,4.413195,13.186523,0.002227,18.881125,
1641866278.285532,0.988374,4.528309,9.920949,0.003469,15.858642,
1641866278.485493,0.998448,5.154984,13.784899,0.002275,20.230926,
1641866278.684869,1.285173,5.789323,17.636919,0.343812,25.396829,
1641866278.885233,2.893279,5.585707,20.771471,0.001807,29.562388,
1641866279.084910,2.831375,6.175155,16.891033,0.001205,26.188745,
1641866279.285145,2.969997,6.147417,20.302054,0.002653,29.793364,
1641866279.485680,1.657850,3.241349,13.620021,0.121123,18.863483,
1641866279.685133,5.130841,6.786585,17.911942,0.001451,30.094003,
1641866279.885336,4.255135,5.890855,18.623484,0.002834,29.271144,
1641866280.084934,3.566796,4.876885,16.346035,0.001201,25.142788,
1641866280.285276,4.092862,4.821061,18.471306,0.119197,27.883519,
1641866280.485129,8.409607,7.074356,13.379376,0.001021,29.200903,
1641866280.685326,5.732827,5.746749,26.297056,0.001313,38.111365,
1641866280.885689,5.967267,6.253532,18.153845,0.221838,30.985664,
1641866281.085205,11.707798,6.052147,17.877481,0.001967,35.976398,
1641866281.285542,5.577933,4.340139,19.393101,0.001919,29.640367,
1641866281.485226,8.580147,5.901272,10.738547,0.001319,25.563121,
1641866281.685565,6.277095,4.570372,22.285065,0.116952,33.544121,
1641866281.885188,9.909456,5.320571,17.913620,0.001736,33.476172,
1641866282.085487,6.699270,4.342452,19.818153,0.002080,31.207340,
1641866282.285112,6.937205,4.623117,23.686834,0.108819,35.634225,
1641866282.485607,7.176060,3.029957,12.898122,0.001488,23.398250,
1641866282.685180,10.768062,5.995695,18.904372,0.002835,36.095439,
1641866282.885647,10.150299,4.059286,16.993137,0.104212,31.606227,
1641866283.085254,14.181779,5.126709,16.158624,0.001071,35.800064,
1641866283.285438,8.737017,3.872312,12.470425,0.001249,25.392726,
1641866283.485124,12.434361,5.631617,22.755969,0.181121,41.444168,
1641866283.685697,12.197027,3.548991,14.513520,0.001270,30.560651,
1641866283.885136,13.634270,5.884051,22.373440,0.001077,42.250327,
1641866284.085431,8.444196,4.199217,12.724998,0.101845,25.804613,
1641866284.285861,18.076393,6.479480,23.856490,0.001236,48.734655,
1641866284.485470,18.695366,7.122701,22.344589,0.001117,48.521890,
1641866284.685109,9.402457,4.089933,16.568130,0.071225,30.394540,
1641866284.885273,10.821335,3.657102,19.298014,0.000975,34.084969,
1641866285.085063,12.428423,4.535239,20.192780,0.001324,37.550238,
1641866285.285215,20.276979,5.643202,18.444595,0.002415,45.068772,
1641866285.484915,12.093814,4.209468,21.413264,0.146648,38.206065,
1641866285.685485,8.120363,2.432954,14.634609,0.001031,25.419868,
1641866285.885093,15.321316,5.063291,23.009454,0.001632,43.916720,
1641866286.085261,9.577990,2.798029,17.521496,0.002507,30.991721,
1641866286.285696,15.870073,5.497532,24.786449,0.081377,46.593957,
1641866286.485284,20.317414,3.877134,16.752885,0.004274,41.704300,
1641866286.685472,15.901699,4.504391,20.606203,0.001837,41.411618,
1641866286.885268,16.414062,5.122144,21.895315,0.087323,43.858139,
1641866287.085651,13.725935,3.087541,15.758194,0.000993,32.850067,
1641866287.285267,11.168561,3.028263,14.062450,0.001156,28.580399,
1641866287.485419,13.427240,4.499137,19.854721,0.001246,38.146347,
1641866287.685112,22.376432,6.665022,22.573595,0.207100,52.395261,
1641866287.885390,12.545619,3.096817,10.820950,0.001426,26.909120,
1641866288.085206,17.650945,3.436673,12.137581,0.001214,33.613630,
1641866288.285428,13.173783,3.903744,22.994425,0.098977,40.458537,
1641866288.485793,20.411419,4.171324,16.292285,0.000865,41.175859,
1641866288.685416,8.480499,2.743896,15.781648,0.001298,27.300227,
1641866288.885404,19.210039,5.472671,19.584100,0.493225,45.679996,
1641866289.085487,23.555530,4.549862,19.480724,0.001283,47.956260,
1641866289.285110,18.504577,5.192347,23.536433,0.008907,47.606735,
1641866289.485349,18.334042,3.524803,14.019572,0.099212,36.317523,
1641866289.685666,22.284797,4.133069,17.614876,0.002903,44.854897,
1641866289.885216,15.138015,4.276132,22.882799,0.001326,42.733144,
1641866290.085457,19.883330,4.035271,20.041158,0.105352,44.407103,
1641866290.285277,23.677370,3.800634,16.765032,0.000909,44.774719,
1641866290.485498,10.729927,2.644156,16.113181,0.002706,29.927515,
1641866290.685138,12.506373,2.440474,14.824907,0.001198,30.090607,
1641866290.885362,19.661355,3.550222,16.754109,0.119809,40.438255,
1641866291.085312,18.764946,4.474040,20.973836,0.001677,44.640953,
1641866291.285562,19.273425,4.498863,18.834945,0.002448,43.265929,
1641866291.485792,14.220451,3.838105,18.384977,0.118271,36.939710,
1641866291.685311,14.038587,2.025851,14.612246,0.000860,31.481158,
1641866291.885533,21.953852,3.801628,17.268106,0.000951,43.527524,
1641866292.085357,18.248955,4.140369,20.174875,0.001948,43.858194,
1641866292.285681,10.609117,2.069140,13.598692,0.107754,26.810665,
1641866292.485300,21.838527,3.381425,19.680678,0.001091,45.344452,
1641866292.685530,16.449352,3.618518,19.581075,0.001825,40.532117,
1641866292.885814,22.347732,4.056301,16.445709,0.134807,43.404895,
1641866293.085403,15.782774,2.679497,14.140572,0.001397,33.314248,
1641866293.285226,16.969823,3.327232,21.221045,0.000928,41.956738,
1641866293.485583,14.539486,3.041374,12.648245,0.205163,30.940726,
1641866293.685124,27.604651,5.405428,19.882415,0.001387,53.305580,
1641866293.885325,20.292171,4.800239,22.966810,0.001173,48.452913,
1641866294.085426,26.717600,4.379798,17.229967,0.000888,48.860047,
1641866294.285455,18.940959,3.720987,20.722225,0.159672,43.945733,
1641866294.485581,18.348058,3.944294,19.521636,0.001852,42.394564,
1641866294.685217,15.276650,2.750271,16.599107,0.000967,35.164217,
1641866294.885401,12.823889,2.100946,15.990035,0.001348,31.557328,
1641866295.085748,10.604810,1.974305,15.863477,0.126519,29.006367,
1641866295.285216,24.613874,2.760677,18.741200,0.001215,46.483595,
1641866295.485539,25.496924,4.307740,19.971290,0.001258,50.401114,
1641866295.685156,15.459896,3.275123,20.014961,0.115132,39.308075,
1641866295.885247,17.447634,2.276646,15.007001,0.000707,35.468575,
1641866296.085444,21.499741,3.893889,20.085389,0.000864,45.906252,
1641866296.285345,18.762935,3.011759,13.449177,0.000723,35.702220,
1641866296.485479,16.343103,2.229532,13.452407,0.138363,32.598645,
1641866296.685673,20.669084,3.339623,18.671836,0.001276,43.258860,
1641866296.885282,17.534821,2.874317,18.373299,0.001330,39.641784,
1641866297.085716,16.809405,2.760447,20.063590,0.000965,40.055501,
1641866297.285145,15.537161,2.255692,15.056732,0.145988,33.422874,
1641866297.485655,17.673336,2.141193,15.747628,0.001144,35.953461,
1641866297.685892,20.824539,3.961796,18.011479,0.001120,43.239677,
1641866297.885657,12.714380,2.159739,15.119433,0.001618,30.407856,
1641866298.085811,14.247900,2.671867,12.318505,0.156135,29.796043,
1641866298.285242,14.641951,2.464360,17.818755,0.000875,35.282121,
1641866298.485724,13.230102,2.195318,18.013121,0.001194,33.832036,
1641866298.685374,15.861230,2.591396,18.358600,0.003626,37.621783,
1641866298.885568,15.743005,3.513130,12.789083,0.150557,32.634417,
1641866299.085443,16.116489,2.965718,15.934475,0.001343,35.433198,
1641866299.285721,14.647714,3.021714,16.884972,0.000955,34.992226,
1641866299.585507,27.340374,2.570833,23.016230,0.342838,54.026540,
1641866299.785168,18.338226,2.478683,19.224550,0.001325,40.421453,
1641866299.985381,15.386913,2.068707,16.219218,0.001684,34.121995,
1641866300.185186,19.389364,2.898938,15.626887,0.001222,38.290487,
1641866300.385424,18.986551,4.017472,23.733011,0.194110,47.468020,
1641866300.785428,20.394463,2.794090,22.198096,0.002500,46.428733,
1641866301.385799,18.205262,3.228530,25.706901,0.181664,47.878360,
1641866301.585475,22.314677,2.599251,19.701036,0.003829,45.108434,
1641866301.785692,17.547286,2.276416,18.562191,0.000927,39.206350,
1641866301.986114,16.838837,2.486431,17.026870,0.001608,36.880323,
1641866302.185512,17.824985,2.169371,17.335976,0.175246,37.951802,
1641866302.385536,16.365844,2.432683,17.448586,0.001174,36.915092,
1641866302.585477,17.939434,2.315120,17.916409,0.001333,40.014305,
1641866302.785612,18.680515,2.439763,19.191662,0.159504,40.959156,
1641866302.985645,19.087006,2.315714,19.588604,0.000907,41.636958,
1641866303.185535,14.999030,2.164216,17.468997,0.001324,35.031440,
1641866303.386092,18.918349,2.312587,18.529251,0.001520,40.225480,
1641866303.585727,23.456696,3.045167,19.187839,0.147801,46.290658,
1641866303.785628,19.081901,2.184647,19.727341,0.001165,41.481062,
1641866303.985773,16.102045,2.314127,17.823847,0.000824,36.684727,
1641866304.185412,18.711408,2.402716,14.663792,0.001155,36.234944,
1641866304.385776,16.045754,2.156075,17.611469,0.209296,36.605881,
1641866304.585537,17.855955,2.305738,19.993314,0.003604,41.220449,
1641866304.785597,16.799054,2.445695,18.907164,0.000960,38.826036,
1641866304.985398,20.663596,2.277679,23.170606,0.001305,46.542388,
1641866305.185773,17.146381,2.352098,21.355363,0.696123,42.583016,
1641866305.385413,25.853604,2.357629,19.752976,0.001027,48.669295,
1641866305.585731,22.325929,3.516813,21.225425,0.001572,47.586018,
1641866305.785385,28.155932,2.993645,20.122550,0.001397,51.806929,
