1641866972.646668 184.119888 -6.022192 -0.010613 -0.003749 -0.006325 -0.028063 0.999579
1641866972.656381 184.124863 -6.022471 -0.010618 -0.003746 -0.006332 -0.028098 0.999578
1641866972.676790 184.135406 -6.023046 -0.010569 -0.003763 -0.006376 -0.028188 0.999575
1641866972.686504 184.140488 -6.023301 -0.010530 -0.003783 -0.006399 -0.028232 0.999574
1641866972.696834 184.146011 -6.023596 -0.010525 -0.003797 -0.006403 -0.028275 0.999572
1641866972.716510 184.156647 -6.024202 -0.010469 -0.003814 -0.006425 -0.028345 0.999570
1641866972.726459 184.162125 -6.024499 -0.010440 -0.003829 -0.006428 -0.028379 0.999569
1641866972.736518 184.167740 -6.024843 -0.010424 -0.003829 -0.006424 -0.028408 0.999568
1641866972.746444 184.173325 -6.025194 -0.010379 -0.003828 -0.006427 -0.028438 0.999568
1641866972.756365 184.178925 -6.025553 -0.010318 -0.003827 -0.006431 -0.028470 0.999567
1641866972.766763 184.184906 -6.025964 -0.010284 -0.003821 -0.006417 -0.028508 0.999566
1641866972.776397 184.190521 -6.026364 -0.010259 -0.003814 -0.006398 -0.028551 0.999565
1641866972.786399 184.196350 -6.026747 -0.010183 -0.003817 -0.006397 -0.028591 0.999563
1641866972.796489 184.202286 -6.027111 -0.010103 -0.003830 -0.006393 -0.028631 0.999562
1641866972.806355 184.208221 -6.027520 -0.010062 -0.003828 -0.006368 -0.028672 0.999561
1641866972.816399 184.214249 -6.027977 -0.009991 -0.003812 -0.006353 -0.028712 0.999560
1641866972.826397 184.220291 -6.028407 -0.009891 -0.003804 -0.006349 -0.028751 0.999559
1641866972.836452 184.226517 -6.028844 -0.009845 -0.003798 -0.006316 -0.028791 0.999558
1641866972.846529 184.232803 -6.029287 -0.009805 -0.003793 -0.006283 -0.028832 0.999557
1641866972.856391 184.238922 -6.029688 -0.009708 -0.003797 -0.006286 -0.028868 0.999556
1641866972.866767 184.245438 -6.030129 -0.009625 -0.003794 -0.006283 -0.028904 0.999555
1641866972.876486 184.372787 -6.036818 -0.011857 -0.003844 -0.006275 -0.029375 0.999541
1641866972.886373 184.379333 -6.037276 -0.011808 -0.003844 -0.006264 -0.029418 0.999540
1641866972.896487 184.386047 -6.037733 -0.011733 -0.003852 -0.006274 -0.029468 0.999539
1641866972.906369 184.392700 -6.038211 -0.011702 -0.003849 -0.006274 -0.029515 0.999537
1641866972.916492 184.399597 -6.038692 -0.011664 -0.003846 -0.006284 -0.029556 0.999536
1641866972.926479 184.406372 -6.039126 -0.011594 -0.003853 -0.006317 -0.029591 0.999535
1641866972.936520 184.413376 -6.039573 -0.011595 -0.003861 -0.006324 -0.029633 0.999533
1641866972.946363 184.420303 -6.040052 -0.011603 -0.003859 -0.006339 -0.029683 0.999532
1641866972.956299 184.427261 -6.040522 -0.011545 -0.003864 -0.006398 -0.029737 0.999530
1641866972.966735 184.434753 -6.040981 -0.011550 -0.003882 -0.006434 -0.029795 0.999528
1641866972.976299 184.441742 -6.041460 -0.011592 -0.003880 -0.006460 -0.029851 0.999526
1641866972.986337 184.449051 -6.041983 -0.011560 -0.003873 -0.006538 -0.029916 0.999524
1641866972.996280 184.456451 -6.042453 -0.011576 -0.003879 -0.006590 -0.029972 0.999522
1641866973.006684 184.464371 -6.042999 -0.011632 -0.003870 -0.006632 -0.030031 0.999519
1641866973.016719 184.472000 -6.043548 -0.011624 -0.003853 -0.006718 -0.030087 0.999517
1641866973.026607 184.479752 -6.044053 -0.011682 -0.003854 -0.006764 -0.030144 0.999515
1641866973.036555 184.487686 -6.044568 -0.011751 -0.003858 -0.006813 -0.030207 0.999513
1641866973.046432 184.495544 -6.045084 -0.011746 -0.003860 -0.006913 -0.030264 0.999511
1641866973.056496 184.503799 -6.045601 -0.011810 -0.003869 -0.006974 -0.030322 0.999508
1641866973.066403 184.512024 -6.046119 -0.011866 -0.003880 -0.007042 -0.030381 0.999506
1641866973.076499 184.520477 -6.046636 -0.011885 -0.003900 -0.007138 -0.030441 0.999503
1641866973.086401 184.529053 -6.047140 -0.011983 -0.003924 -0.007182 -0.030498 0.999501
1641866973.096411 184.537781 -6.047701 -0.012047 -0.003938 -0.007253 -0.030560 0.999499
1641866973.106525 184.699860 -6.048188 -0.010069 -0.004159 -0.007056 -0.031076 0.999483
1641866973.116500 184.709183 -6.048710 -0.010140 -0.004185 -0.007118 -0.031126 0.999481
1641866973.126443 184.718552 -6.049281 -0.010177 -0.004195 -0.007199 -0.031176 0.999479
1641866973.136537 184.728165 -6.049879 -0.010197 -0.004207 -0.007288 -0.031233 0.999477
1641866973.146560 184.737961 -6.050503 -0.010247 -0.004217 -0.007351 -0.031296 0.999474
1641866973.156508 184.747818 -6.051150 -0.010290 -0.004219 -0.007411 -0.031355 0.999472
1641866973.166422 184.757736 -6.051788 -0.010296 -0.004225 -0.007487 -0.031411 0.999470
1641866973.176467 184.789398 -6.045379 -0.006150 -0.004101 -0.007777 -0.031447 0.999467
1641866973.186456 184.799728 -6.046060 -0.006133 -0.004091 -0.007841 -0.031505 0.999464
1641866973.196382 184.810135 -6.046731 -0.006104 -0.004087 -0.007903 -0.031563 0.999462
1641866973.206693 184.821182 -6.047434 -0.006094 -0.004086 -0.007948 -0.031625 0.999460
1641866973.216418 184.831711 -6.048124 -0.006062 -0.004079 -0.007997 -0.031684 0.999458
1641866973.226430 184.842728 -6.048847 -0.006020 -0.004072 -0.008046 -0.031744 0.999455
1641866973.236374 184.853806 -6.049554 -0.005960 -0.004070 -0.008098 -0.031802 0.999453
1641866973.246412 184.865173 -6.050278 -0.005901 -0.004068 -0.008143 -0.031859 0.999451
1641866973.256399 184.876663 -6.051039 -0.005831 -0.004058 -0.008186 -0.031921 0.999449
1641866973.266771 184.888733 -6.051851 -0.005741 -0.004044 -0.008233 -0.031985 0.999446
1641866973.276468 184.900223 -6.052599 -0.005662 -0.004035 -0.008268 -0.032041 0.999444
1641866973.286490 184.912216 -6.053369 -0.005549 -0.004031 -0.008316 -0.032100 0.999442
1641866973.296542 184.944992 -6.051656 -0.007295 -0.003905 -0.007676 -0.032016 0.999450
1641866973.306877 184.957840 -6.052481 -0.007179 -0.003894 -0.007721 -0.032077 0.999448
1641866973.316775 184.970276 -6.053304 -0.007049 -0.003875 -0.007769 -0.032135 0.999446
1641866973.326533 184.982712 -6.054121 -0.006923 -0.003857 -0.007806 -0.032191 0.999444
1641866973.336799 184.995956 -6.054950 -0.006776 -0.003856 -0.007848 -0.032256 0.999441
1641866973.346918 185.009186 -6.055800 -0.006621 -0.003849 -0.007888 -0.032321 0.999439
1641866973.356708 185.022141 -6.056698 -0.006455 -0.003821 -0.007927 -0.032387 0.999437
1641866973.366326 185.035095 -6.057596 -0.006312 -0.003791 -0.007943 -0.032447 0.999435
1641866973.376330 185.048706 -6.058508 -0.006141 -0.003764 -0.007964 -0.032497 0.999433
1641866973.386211 185.062347 -6.059434 -0.005965 -0.003733 -0.007978 -0.032547 0.999431
1641866973.396744 185.077042 -6.060455 -0.005766 -0.003700 -0.007990 -0.032612 0.999429
1641866973.406687 185.091064 -6.061431 -0.005555 -0.003671 -0.008008 -0.032677 0.999427
1641866973.416720 185.105377 -6.062411 -0.005332 -0.003643 -0.008022 -0.032731 0.999425
1641866973.426625 185.119675 -6.063394 -0.005102 -0.003614 -0.008032 -0.032784 0.999424
1641866973.436310 185.133865 -6.064354 -0.004891 -0.003591 -0.008022 -0.032837 0.999422
1641866973.446764 185.149368 -6.065391 -0.004656 -0.003568 -0.008005 -0.032889 0.999421
1641866973.456627 185.164139 -6.066393 -0.004414 -0.003539 -0.007993 -0.032934 0.999419
1641866973.466743 185.179428 -6.067435 -0.004143 -0.003507 -0.007986 -0.032978 0.999418
1641866973.476367 185.194168 -6.068420 -0.003897 -0.003483 -0.007964 -0.033019 0.999417
1641866973.486266 185.209488 -6.069420 -0.003644 -0.003472 -0.007935 -0.033071 0.999415
1641866973.496475 185.225464 -6.070436 -0.003371 -0.003469 -0.007906 -0.033125 0.999414
1641866973.506368 185.241074 -6.071428 -0.003093 -0.003458 -0.007884 -0.033162 0.999413
1641866973.516365 185.256989 -6.072428 -0.002795 -0.003451 -0.007871 -0.033200 0.999412
1641866973.536677 185.306015 -6.069059 -0.009053 -0.003426 -0.007728 -0.033353 0.999408
1641866973.546369 185.322113 -6.070010 -0.008802 -0.003419 -0.007704 -0.033380 0.999407
1641866973.556395 185.338882 -6.070959 -0.008554 -0.003426 -0.007681 -0.033408 0.999406
1641866973.566723 185.356308 -6.071974 -0.008302 -0.003421 -0.007666 -0.033434 0.999406
1641866973.576374 185.372665 -6.072945 -0.008044 -0.003411 -0.007673 -0.033460 0.999405
1641866973.586398 185.389801 -6.073950 -0.007777 -0.003406 -0.007686 -0.033490 0.999404
1641866973.596463 185.407150 -6.074965 -0.007525 -0.003400 -0.007693 -0.033518 0.999403
1641866973.606471 185.424591 -6.075962 -0.007282 -0.003401 -0.007697 -0.033546 0.999402
1641866973.616363 185.441956 -6.076933 -0.007049 -0.003405 -0.007695 -0.033568 0.999401
1641866973.626759 185.460342 -6.077957 -0.006785 -0.003408 -0.007704 -0.033588 0.999400
1641866973.636734 185.478119 -6.078939 -0.006535 -0.003412 -0.007707 -0.033608 0.999400
1641866973.656719 185.514145 -6.080867 -0.006007 -0.003436 -0.007707 -0.033646 0.999398
1641866973.666413 185.531769 -6.081805 -0.005708 -0.003446 -0.007717 -0.033661 0.999398
1641866973.676457 185.550140 -6.082754 -0.005375 -0.003461 -0.007728 -0.033672 0.999397
1641866973.686513 185.568710 -6.083681 -0.005043 -0.003490 -0.007722 -0.033688 0.999396
1641866973.696450 185.587189 -6.084601 -0.004705 -0.003520 -0.007705 -0.033708 0.999396
1641866973.706772 185.606522 -6.085539 -0.004332 -0.003555 -0.007682 -0.033725 0.999395
1641866973.716750 185.625320 -6.086410 -0.003951 -0.003598 -0.007656 -0.033737 0.999395
1641866973.726470 185.643723 -6.087265 -0.003560 -0.003636 -0.007632 -0.033745 0.999395
