1641866971.895974 184.099487 -6.022072 -0.004082 -0.003873 -0.005219 -0.027826 0.999592
1641866972.096085 184.119888 -6.022192 -0.010613 -0.003749 -0.006325 -0.028063 0.999579
1641866972.296248 184.181488 -6.025637 -0.009447 -0.003729 -0.006152 -0.028185 0.999577
1641866972.596180 184.303680 -6.027266 -0.013575 -0.004063 -0.006085 -0.028601 0.999564
1641866972.795985 184.448853 -6.031313 -0.008857 -0.003937 -0.006383 -0.029494 0.999537
1641866972.996258 184.603485 -6.040338 -0.009642 -0.003801 -0.005983 -0.030264 0.999517
1641866973.196360 184.816391 -6.043327 -0.013449 -0.003936 -0.007406 -0.031528 0.999468
1641866973.496056 185.188156 -6.062580 -0.022576 -0.003830 -0.009011 -0.033457 0.999392
1641866973.696774 185.617096 -6.079932 -0.020350 -0.003922 -0.008924 -0.034285 0.999365
1641866973.996097 186.260376 -6.109129 -0.022665 -0.004463 -0.008314 -0.036667 0.999283
1641866974.196573 186.771667 -6.119493 -0.027748 -0.005014 -0.007859 -0.034412 0.999364
1641866974.396267 187.261597 -6.140224 -0.023784 -0.004882 -0.008038 -0.034395 0.999364
1641866974.596427 187.807159 -6.162994 -0.027170 -0.004946 -0.007917 -0.034028 0.999377
1641866974.796135 188.360031 -6.182974 -0.024095 -0.004613 -0.009829 -0.033831 0.999369
1641866974.996587 188.927216 -6.202439 -0.030669 -0.004554 -0.007883 -0.033476 0.999398
1641866975.196181 189.535645 -6.215737 -0.023550 -0.004551 -0.008933 -0.033093 0.999402
1641866975.396288 190.137878 -6.247766 -0.021716 -0.004641 -0.007711 -0.032966 0.999416
1641866975.596658 190.815430 -6.266433 -0.021273 -0.004456 -0.008926 -0.032913 0.999408
1641866975.796088 191.503555 -6.290208 -0.035483 -0.004175 -0.007335 -0.032516 0.999436
1641866975.996782 192.212311 -6.320239 -0.027208 -0.004120 -0.009057 -0.033345 0.999394
1641866976.196107 192.946655 -6.344289 -0.033286 -0.004307 -0.008344 -0.034079 0.999375
1641866976.396251 193.722733 -6.384670 -0.027278 -0.003679 -0.009376 -0.036032 0.999300
1641866976.796138 195.355103 -6.454565 -0.030835 -0.003372 -0.008819 -0.036794 0.999278
1641866977.096821 196.656677 -6.513826 -0.023185 -0.003635 -0.007268 -0.037743 0.999254
1641866977.296322 197.517838 -6.550778 -0.030673 -0.003117 -0.006846 -0.038170 0.999243
1641866977.496339 198.391769 -6.601959 -0.021128 -0.002525 -0.008178 -0.038777 0.999211
1641866977.696685 199.294434 -6.652286 -0.029208 -0.000973 -0.009047 -0.039415 0.999182
1641866977.896166 200.247787 -6.703975 -0.017347 -0.001393 -0.010210 -0.039664 0.999160
1641866978.096651 201.215652 -6.755661 -0.025748 -0.000540 -0.009244 -0.038749 0.999206
1641866978.296335 202.270935 -6.800408 -0.010473 0.000273 -0.010397 -0.036727 0.999271
1641866978.496595 203.317093 -6.844840 -0.009184 0.000895 -0.009925 -0.032988 0.999406
1641866978.696289 204.442154 -6.875435 -0.011663 0.000334 -0.011097 -0.030845 0.999463
1641866978.996200 206.191223 -6.934126 -0.002032 0.000851 -0.009800 -0.029471 0.999517
1641866979.196342 207.406998 -6.965168 0.001431 0.000495 -0.008663 -0.029295 0.999533
1641866979.396824 208.653961 -7.002135 -0.002020 -0.000055 -0.008814 -0.028581 0.999553
1641866979.596359 209.947830 -7.032589 0.002376 -0.001842 -0.007804 -0.028657 0.999557
1641866979.896713 211.942230 -7.085523 -0.002892 -0.002460 -0.007256 -0.028167 0.999574
1641866980.196852 213.997330 -7.128861 -0.001622 -0.003320 -0.007801 -0.028266 0.999564
1641866980.396466 215.402069 -7.167438 0.001103 -0.003765 -0.007338 -0.029511 0.999530
1641866980.596755 216.847336 -7.206331 0.001317 -0.004543 -0.006656 -0.032098 0.999452
