1641866972.586423 184.124802 -6.020826 0.037495 -0.004289 -0.004269 -0.028000 0.999590
1641866972.596426 184.130661 -6.020978 0.037598 -0.004292 -0.004257 -0.028032 0.999589
1641866972.606649 184.136703 -6.021126 0.037709 -0.004298 -0.004252 -0.028069 0.999588
1641866972.616761 184.142685 -6.021295 0.037834 -0.004299 -0.004262 -0.028106 0.999587
1641866972.626363 184.148438 -6.021478 0.037924 -0.004293 -0.004264 -0.028141 0.999586
1641866972.636365 184.154480 -6.021684 0.038016 -0.004285 -0.004270 -0.028180 0.999585
1641866972.646668 184.209305 -6.030199 0.022169 -0.004460 -0.004503 -0.028463 0.999575
1641866972.656381 184.215134 -6.030456 0.022107 -0.004457 -0.004511 -0.028499 0.999574
1641866972.676790 184.227463 -6.030978 0.022036 -0.004474 -0.004555 -0.028588 0.999571
1641866972.686504 184.233414 -6.031207 0.022017 -0.004494 -0.004578 -0.028632 0.999569
1641866972.696834 184.239868 -6.031473 0.021961 -0.004509 -0.004582 -0.028675 0.999568
1641866972.716510 184.252274 -6.032020 0.021900 -0.004525 -0.004604 -0.028745 0.999566
1641866972.726459 184.258652 -6.032288 0.021868 -0.004540 -0.004607 -0.028779 0.999565
1641866972.736518 184.265182 -6.032599 0.021824 -0.004541 -0.004603 -0.028808 0.999564
1641866972.746444 184.271652 -6.032917 0.021809 -0.004540 -0.004606 -0.028839 0.999563
1641866972.756365 184.278183 -6.033244 0.021810 -0.004539 -0.004610 -0.028870 0.999562
1641866972.766763 184.285126 -6.033618 0.021780 -0.004533 -0.004596 -0.028908 0.999561
1641866972.776397 184.291641 -6.033984 0.021747 -0.004526 -0.004577 -0.028951 0.999560
1641866972.786399 184.298401 -6.034331 0.021762 -0.004529 -0.004576 -0.028991 0.999559
1641866972.796489 184.305283 -6.034657 0.021780 -0.004542 -0.004572 -0.029031 0.999558
1641866972.806355 184.312134 -6.035029 0.021760 -0.004541 -0.004547 -0.029072 0.999557
1641866972.816399 184.319138 -6.035446 0.021768 -0.004524 -0.004532 -0.029112 0.999556
1641866972.826397 184.326126 -6.035835 0.021806 -0.004516 -0.004528 -0.029151 0.999555
1641866972.836452 184.333298 -6.036232 0.021790 -0.004510 -0.004495 -0.029191 0.999554
1641866972.846529 184.340546 -6.036633 0.021766 -0.004505 -0.004463 -0.029232 0.999553
1641866972.856391 184.347610 -6.036991 0.021801 -0.004509 -0.004465 -0.029268 0.999551
1641866972.866767 184.355133 -6.037388 0.021819 -0.004507 -0.004463 -0.029304 0.999550
1641866972.876486 184.362289 -6.037792 0.021786 -0.004496 -0.004440 -0.029342 0.999549
1641866972.886373 184.369614 -6.038180 0.021770 -0.004497 -0.004428 -0.029385 0.999548
1641866972.896487 184.377106 -6.038565 0.021779 -0.004505 -0.004439 -0.029435 0.999547
1641866972.906369 184.510315 -6.038430 0.028426 -0.004571 -0.004512 -0.029743 0.999537
1641866972.916492 184.502945 -6.033205 0.036765 -0.004583 -0.004566 -0.029777 0.999536
1641866972.926479 184.510361 -6.033513 0.036851 -0.004589 -0.004599 -0.029812 0.999534
1641866972.936520 184.518021 -6.033833 0.036866 -0.004598 -0.004606 -0.029854 0.999533
1641866972.946363 184.525574 -6.034184 0.036874 -0.004596 -0.004622 -0.029904 0.999532
1641866972.956299 184.533188 -6.034526 0.036947 -0.004600 -0.004681 -0.029958 0.999530
1641866972.966735 184.541367 -6.034850 0.036957 -0.004619 -0.004717 -0.030016 0.999528
