1641866971.895974 184.090179 -6.021296 0.041993 -0.004431 -0.002986 -0.027785 0.999600
1641866972.096085 184.124802 -6.020826 0.037495 -0.004289 -0.004269 -0.028000 0.999590
1641866972.296248 184.183548 -6.024360 0.031687 -0.004466 -0.004462 -0.028213 0.999582
1641866972.596180 184.315186 -6.023868 0.038442 -0.004538 -0.004523 -0.028506 0.999573
1641866972.795985 184.443680 -6.031563 0.041878 -0.004426 -0.004349 -0.029324 0.999551
1641866972.996258 184.596741 -6.039050 0.035071 -0.004446 -0.004319 -0.030160 0.999526
1641866973.196360 184.801254 -6.046770 0.027691 -0.005667 -0.005991 -0.031362 0.999474
1641866973.496056 185.225449 -6.067529 0.029565 -0.005367 -0.007077 -0.033284 0.999406
1641866973.696774 185.596268 -6.083870 0.016396 -0.005195 -0.006961 -0.034093 0.999381
1641866973.996097 186.273956 -6.103930 0.014362 -0.005183 -0.006225 -0.034345 0.999377
1641866974.196573 186.752060 -6.119452 0.003512 -0.005530 -0.005840 -0.034334 0.999378
1641866974.396267 187.248199 -6.139129 -0.002894 -0.005675 -0.006135 -0.034152 0.999382
1641866974.596427 187.798157 -6.162829 0.001064 -0.005393 -0.005234 -0.033863 0.999398
1641866974.796135 188.338348 -6.180393 -0.007225 -0.005310 -0.005779 -0.033541 0.999407
1641866974.996587 188.909454 -6.202229 -0.009817 -0.005527 -0.005707 -0.033393 0.999411
1641866975.196181 189.517365 -6.221320 -0.014614 -0.005564 -0.005673 -0.033093 0.999421
1641866975.396288 190.135422 -6.243568 -0.012474 -0.005651 -0.005695 -0.032925 0.999426
1641866975.596658 190.779572 -6.267116 -0.005778 -0.005770 -0.006207 -0.032422 0.999438
1641866975.796088 191.477264 -6.291062 -0.012312 -0.005563 -0.005626 -0.032376 0.999444
1641866975.996782 192.190948 -6.316089 -0.015501 -0.005857 -0.006229 -0.032882 0.999423
1641866976.196107 192.941071 -6.342954 -0.016482 -0.005887 -0.006811 -0.033995 0.999381
1641866976.396251 193.700867 -6.377377 -0.018582 -0.006211 -0.007037 -0.035160 0.999338
1641866976.796138 195.338943 -6.445206 -0.024831 -0.005477 -0.007061 -0.036245 0.999303
1641866977.096821 196.631897 -6.506500 -0.021765 -0.004723 -0.006089 -0.037469 0.999268
1641866977.296322 197.508621 -6.548732 -0.025205 -0.003907 -0.005963 -0.038099 0.999249
1641866977.496339 198.376312 -6.595417 -0.020506 -0.002765 -0.006779 -0.038763 0.999222
1641866977.696685 199.279816 -6.648139 -0.021013 -0.001800 -0.007443 -0.039390 0.999195
1641866977.896166 200.234772 -6.696173 -0.029237 -0.001300 -0.008423 -0.039643 0.999178
1641866978.096651 201.210800 -6.749544 -0.020587 -0.000676 -0.007750 -0.038726 0.999220
1641866978.296335 202.254333 -6.795667 -0.019710 -0.000053 -0.008569 -0.036685 0.999290
1641866978.496595 203.301285 -6.838706 -0.015048 0.000372 -0.008312 -0.032993 0.999421
1641866978.696289 204.438370 -6.870533 -0.019421 -0.000110 -0.009116 -0.030815 0.999484
1641866978.996200 206.179810 -6.936761 0.122015 -0.000791 -0.005485 -0.029238 0.999557
1641866979.196342 207.390366 -6.969105 0.100452 -0.000288 -0.005230 -0.029202 0.999560
1641866979.396824 208.640305 -7.001173 0.080103 -0.000682 -0.005751 -0.028597 0.999574
1641866979.596359 209.955811 -7.037910 0.087819 -0.002420 -0.003924 -0.028565 0.999581
1641866979.896713 211.915543 -7.087760 0.078211 -0.003363 -0.003895 -0.028141 0.999591
1641866980.196852 213.997589 -7.134449 0.037970 -0.004072 -0.005471 -0.028083 0.999582
1641866980.396466 215.374252 -7.174054 0.035792 -0.004741 -0.005154 -0.029398 0.999543
1641866980.596755 216.822784 -7.210400 0.025270 -0.006021 -0.004604 -0.031881 0.999463
1641866980.796400 218.303329 -7.263884 0.019319 -0.005738 -0.004832 -0.033460 0.999412
1641866980.996413 219.789780 -7.321043 0.004294 -0.004997 -0.005546 -0.035489 0.999342
1641866981.196158 221.304337 -7.389686 -0.002123 -0.005889 -0.004908 -0.036727 0.999296
1641866981.396429 222.848190 -7.458407 -0.012916 -0.005474 -0.005652 -0.037765 0.999256
1641866981.596838 224.408081 -7.535580 -0.003814 -0.006115 -0.005544 -0.037931 0.999246
1641866981.796434 226.012512 -7.611062 -0.010753 -0.006259 -0.005580 -0.036181 0.999310
1641866981.996372 227.611420 -7.673840 -0.011519 -0.006039 -0.006270 -0.033238 0.999410
1641866982.196737 229.234863 -7.730598 -0.015510 -0.006115 -0.006924 -0.030001 0.999507
1641866982.496798 231.731140 -7.793264 -0.022705 -0.006309 -0.006480 -0.026348 0.999612
1641866982.796545 234.259506 -7.847105 -0.019395 -0.005537 -0.006057 -0.024527 0.999665
1641866982.996236 235.975922 -7.880389 -0.024474 -0.005187 -0.006273 -0.025341 0.999646
1641866983.196390 237.719131 -7.914364 0.095937 -0.007246 -0.004297 -0.027496 0.999586
1641866983.396326 239.467758 -7.962967 0.083500 -0.006726 -0.005646 -0.029655 0.999522
1641866983.596741 241.263733 -8.023335 0.053522 -0.005898 -0.005162 -0.032051 0.999456
1641866983.796446 243.072876 -8.093004 0.059529 -0.006506 -0.005364 -0.033462 0.999404
1641866983.996109 244.916611 -8.165452 0.051049 -0.006908 -0.005108 -0.034461 0.999369
1641866984.196305 246.795715 -8.237530 0.047076 -0.007223 -0.005717 -0.034274 0.999370
1641866984.396419 248.704590 -8.312547 0.044073 -0.007601 -0.005490 -0.033879 0.999382
1641866984.596574 250.633316 -8.378983 0.021702 -0.008170 -0.005216 -0.032768 0.999416
1641866984.796410 252.574493 -8.440378 0.015891 -0.009306 -0.005570 -0.031710 0.999438
